ID,chunk,transcript,anger,disgust,fear,joy,sadness,analytical,confident,tentative,openess,conscientiousness,extraversion,agreeableness,emotional_range
711,3,our top priority. When an abscond takes place the offender is recalled and the Police are notified and are responsible for locating the offender.   We take any breach,0.01,0.01,0.07,0.02,0.05,0,0,0,0.64,0.94,0.88,0.08,0.91
962,9,the length of time and value of any claw-back depends on the depreciation value of the items according to local authority depreciation rules.,0.01,0,0.01,0.13,0.04,0,0,0,0.85,0.62,0.36,0.08,0.88
129,1, During 2014 extensive work was undertaken to transfer MoJ's higher rate customer service lines into local rate numbers. Since that time the responsibility for these lines has been devolved,0,0,0.02,0.03,0.09,0,0,0,0.44,0.41,0.81,0.08,0.86
443,1, The conditions of grant for the pupil premium make clear that its purpose is to raise the attainment of disadvantaged pupils. School leaders are best placed to decide how,0,0,0.01,0.12,0.01,0,0,0,0.3,0.79,0.39,0.08,0.86
444,1, The conditions of grant for the pupil premium make clear that its purpose is to raise the attainment of disadvantaged pupils. School leaders are best placed to decide how,0,0,0.01,0.12,0.01,0,0,0,0.3,0.79,0.39,0.08,0.86
227,2,from the previous joint provider Serco. The contractual arrangements entered into with G4S and Serco in 2014 were different the Ministry of Justice purchased equipment from G4S while the equipment,0,0,0.01,0.03,0.06,0,0,0,0.8,0.9,0.23,0.08,0.86
444,2,to spend the pupil premium in line with this policy and the needs of their pupils. Schools are not prevented from using the pupil premium to fund capital projects or,0,0.01,0.02,0.03,0.04,0,0,0,0.35,0.36,0.65,0.08,0.83
327,1, Prison service orders do not require Governors to operate a personal officer programme and there is no central register of which establishments do operate one.   The review,0,0.01,0.02,0.02,0.05,0,0,0,0.34,0.74,0.49,0.08,0.82
200,3,The number of places therefore may not include the full range of early years provision available in the area.   The Department for Education's Childcare and Early Years Providers,0,0,0,0.03,0.03,0,0,0,0.53,0.7,0.08,0.08,0.81
560,5,2014 and 2015 can be viewed in the table. Information on the specific restrictions included in a restraining order is not held centrally and could only be obtained at disproportionate,0,0,0.01,0.05,0.01,0,0,0,0.94,0.94,0.59,0.08,0.78
500,1, The Department for Education's current contract with Magic Breakfast does not include monies from the Fund for European Aid to the Most Deprived (FEAD). Magic Breakfast are contracted to,0,0,0,0.11,0,0,0,0,0.44,0.79,0.29,0.08,0.78
355,2,a safer cell this forms only a part of the package of support measures that are put in place to manage the risk of self-harm or suicide. Since 2010 all,0,0,0.07,0.02,0.19,0,0,0,0.74,0.74,0.25,0.08,0.77
304,1, On 1 June 2015 the government introduced a Bill to create a new entitlement to 30 hours of free childcare for working parents of three and four-year-olds. The entitlement,0,0,0.03,0.06,0.07,0,0,0,0.12,0.85,0.1,0.08,0.77
66,2,Between the end of October 2016 and the end of August 2017 there has been a net increase of 1264 Full Time Equivalent (FTE) Band 3 to 5 prison officers.,0,0,0.03,0.03,0.07,0,0,0,0.57,0.77,0.1,0.08,0.74
639,5,are giving governors the power and budget to determine how their prisons are run. This includes governors having the authority to do their own workforce planning decide what staffing structures,0.01,0,0.01,0.04,0.04,0,0,0,0.42,0.67,0.8,0.08,0.73
685,11,offences were the principal offences for which they were dealt with. When an offender has been cautioned for or found guilty of two or more offences it is the offence,0.01,0,0.05,0.03,0.05,0,0,0,0.99,0.66,0.7,0.08,0.73
145,5,reduce the backlog of hearings involving IPP prisoners. We have set up a new unit to tackle this issue and are working with the Parole Board to improve the efficiency,0.01,0,0.03,0.04,0.03,0,0,0,0.53,0.93,0.41,0.08,0.73
817,5,meets the needs of prisoners in their establishment. Education Delivery Plans for the academic year that commenced on 1 August 2017 are wholly based on those new funding rules and,0,0,0.02,0.04,0.09,0,0,0,0.7,0.8,0.68,0.08,0.72
609,2,most pressing priorities can be delivered through operational changes without legislation.   The white paper set out new standards performance tables and a new commissioning structure for prisons as,0,0,0,0.08,0.03,0,0,0.07,0.76,0.82,0.8,0.08,0.69
324,3,term. An Equalities Assessment for the Alpha pension age change is available on gov.uk. The change eventually moves normal pension age to 68 and was introduced in the context of,0,0,0.03,0.03,0.08,0,0,0,0.53,0.37,0.63,0.08,0.62
481,2,for deciding how best to distribute this funding across their locality and they set their own local rates of funding for early years providers. The DSG allocations for three- and,0,0,0.02,0.08,0.02,0,0,0,0.23,0.65,0.47,0.08,0.6
149,1, Following completion of the population build up at HMP Berwyn and delivery of a new houseblock at HMP Stocken the capacity of the prison estate is currently forecast to,0,0,0.01,0.04,0.04,0,0,0,0.67,0.47,0.25,0.08,0.59
663,3,and that is increasingly made up of modern fit for purpose accommodation.,0.02,0.01,0.06,0.26,0.03,0,0,0,0.85,0.3,0.7,0.08,0.56
865,2,whether any adjustments are required to performance mechanisms payment mechanisms and Through the Gate services in the light of experience and learning gained over the first eighteen months of the,0,0,0.01,0.05,0.01,0.09,0,0,0.62,0.25,0.4,0.08,0.56
354,3,possible to express the number of safer cells as a proportion of the total number of cells. This is because only those safer cells being used to accommodate prisoners who,0.01,0,0.02,0.03,0.03,0,0,0.29,0.51,0.36,0.19,0.08,0.56
308,4,purpose and creating in their place high-quality modern establishments   On 22 March 2017 we announced plans subject to planning approvals value for money and affordability to build four,0,0,0.02,0.11,0.02,0.27,0,0,0.07,0.35,0.32,0.08,0.52
511,1, The Early Years Foundation Stage (EYFS) statutory framework sets the standards for the provision of learning development and care for children from birth to five year olds that all,0,0,0.01,0.07,0.03,0,0,0,0.32,0.22,0.23,0.08,0.47
529,8,be able to access the existing 15 hour early education entitlement for three and four year olds and the 15 hour early education entitlement for two year olds if they,0,0,0.03,0.04,0.1,0,0,0,0.01,0.34,0.15,0.08,0.46
415,2,recorded as starting work in a Prison (data up to the end of September 2017) who applied between the 1<sup>st</sup> January and 30<sup>th</sup> September 2017. The longest time for a,0,0,0.01,0.03,0.05,0,0,0,0.05,0.92,0.06,0.08,0.46
285,8,"Accommodation Status recorded on the day of release was: Homeless (any) Squatting or No fixed Abode were counted as homeless.</tr><td colspan=\\7\\""> Not all releases have an Accommodation Status recorded """,0,0,0.02,0.03,0.02,0,0,0.17,0.11,0.38,0.07,0.08,0.43
371,4,"custodial sentence length is shown in the tables below.  <td colspan=\12\\> <strong>Number of offenders sentenced for their first wounding with intent offence by gender and sentencing outcome England and""",0.01,0,0.01,0.03,0.05,0,0,0,0.77,0.63,0.61,0.08,0.36
367,3,leadership. They have revised their staffing structures to ensure that caseloads are manageable and robust action is being taken in relation to under-performance.,0,0,0.01,0.12,0,0.36,0,0,0.79,0.46,0.83,0.08,0.31
100,1, Community Rehabilitation Companies (CRCs) came into existence on 1 June 2014 and ownership was transferred to new rehabilitation providers on 1 February 2015.   The performance of CRCs,0,0,0.01,0.05,0.04,0,0,0,0.37,0.23,0.33,0.08,0.22
119,3,on: linking the ROTL activity to the individual's sentence plan  countering any presumption to temporary release  and an improved risk assessment and management approach particularly with the most,0,0,0.06,0.03,0.05,0,0,0,0.65,0.31,0.23,0.08,0.2
96,3,"ratios for all early years childcare providers including children's centres are set out in the Early Years Foundation Stage (EYFS) statutory framework available online here <a href=\\https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/335504/EYFS_framework_from_1_September_2014__with_clarification_note.pdf\\"" target=\\""_blank\\"">https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/335504/EYFS_framework_from_1_September_2014__with_clarification_note.pdf</a>  """,0,0,0.02,0.05,0.02,0,0,0,0.05,0.52,0.01,0.08,0.18
776,6,off peers we introduced the early learning programme for two-year-olds in September 2013. Around 160000 of our most disadvantaged two-year-olds are already benefiting. We have also introduced the Early Years,0,0,0.03,0.05,0.06,0,0,0,0.04,0.41,0.2,0.08,0.11
723,7,"Column V contains the parliamentary constituency and column EC contains free school meal eligibility figures.\"",0.01,0,0.05,0.07,0.08,0,0,0,0.87,0.7,0.41,0.46,0.74724,1, The Prison Governors Association (PGA) made no representation on the banning of the use of tobacco on the prison estate. Throughout the roll out the PGA have been briefed""",0,0.01,0.02,0.03,0.06,0,0,0,0.7,0.57,0.78,0.07,0.96
685,2,and Wales 2010 to 2014 can be viewed in the table below.   The table also includes data on remand status for offenders convicted of common assault and battery,0,0,0.03,0.03,0.02,0,0,0,0.72,0.82,0.72,0.07,0.92
550,1, The Government has not produced its own analysis. The registers used for the implementation of Individual Electoral Registration in 2014 were those published before the transition.   The,0,0,0.02,0.04,0.05,0,0,0,0.92,0.81,0.26,0.07,0.92
167,2,when the contract was transferred to Capita. On 27 June 2017 G4S were awarded preferred bidder status for the next generation electronic monitoring hardware contract with Capita continuing to provide,0,0,0.01,0.03,0.04,0,0,0,0.08,0.53,0.28,0.07,0.91
567,3,campaign was formally launched across the Civil Service on the 17th October 2016. A number of departments are already operating their recruitment process in line with the Ban the Box,0,0,0.01,0.02,0.12,0,0,0,0.66,0.75,0.71,0.07,0.9
460,4,scope of the grant. This information is published annually on their websites. Whilst we do not collect the specific information requested we do publish the pupil premium allocations themselves and,0,0,0.01,0.04,0.01,0,0,0,0.6,0.63,0.48,0.07,0.89
966,5,serve the rest of their sentence in prison if they breach the terms of their release. Shorter fixed-term recalls are only issued when individuals do not pose a risk of,0,0,0.04,0.02,0.28,0.01,0,0,0.86,0.9,0.26,0.07,0.87
709,3,the licence recalls workbook (https://www.gov.uk/government/statistics/offender-management-statistics-quarterly-january-to-march-2017). Whereas the published table provides reason for recall for all recalled offenders the table below only includes prisoners who have been recalled on a fixed,0.01,0.07,0.1,0.05,0.3,0,0,0,0.74,0.88,0.33,0.07,0.86
716,1, The online registration system does not identify electors as students so the requested information is not avaliable.,0.01,0,0.02,0.04,0.1,0,0,0,0.38,0.54,0.7,0.07,0.82
703,13,"to do so and that offenders under probation supervision are given every opportunity and support to complete their licence periods successfully.\"",0.01,0.01,0.02,0.05,0.05,0,0,0,0.09,0.69,0.63,0.2,0.64704,1, The number of offenders who have had their Community Order or Suspended Sentence Order revoked as a result of failure to comply or committing a further offence is monitored""",0,0,0.02,0.02,0.09,0,0,0,0.84,0.84,0.26,0.07,0.81
131,3,the providers.   Since 2014 there have been changes in the case-mix of offenders and falls in the number of community orders. This has led to a proportionately lower,0.01,0,0.01,0.02,0.17,0,0,0,0.81,0.75,0.76,0.07,0.73
858,3,a number of actions to make sure that we can do so. We have: implemented an innovative new drug testing programme the first in the world to routinely test for,0,0,0.02,0.15,0,0,0,0,0.29,0.95,0.04,0.07,0.73
